TYPE,WIDTH,HEIGHT
CIRCLE,32.53820272,15.30384217
RECTANGLE,12.39471149,13.26004788
RECTANGLE,22.91187798,44.19188281
RECTANGLE,16.84219744,49.09883749
RECTANGLE,3.203795389,37.48750116
RECTANGLE,43.68069916,28.47767168
CIRCLE,5.618010452,17.30713746
RECTANGLE,36.93332139,48.6331669
RECTANGLE,8.783309637,7.37439948
CIRCLE,16.40450519,43.74505767
CIRCLE,37.18983331,31.60410666
CIRCLE,17.76758048,18.27517655
RECTANGLE,48.61702599,9.588780409
CIRCLE,35.58506679,46.05654846
RECTANGLE,42.56072575,14.80792245
CIRCLE,8.519516499,7.20292759
CIRCLE,35.1672246,23.88038313
CIRCLE,48.49273081,47.40907333
CIRCLE,8.682089148,47.6801321
CIRCLE,28.05114544,6.712090788
RECTANGLE,5.921566121,47.63573897
CIRCLE,2.695211317,27.28414313
CIRCLE,2.774388544,3.033895306
RECTANGLE,7.430572934,12.32684456
CIRCLE,4.241783061,7.647267192
CIRCLE,29.29886183,20.63765714
RECTANGLE,22.02350179,36.50699912
RECTANGLE,20.14592156,43.91858957
CIRCLE,4.157687998,36.14019672
CIRCLE,26.38526045,26.39752366
RECTANGLE,49.72238278,4.092672113
CIRCLE,25.01457268,48.83247362
CIRCLE,4.106493734,36.05729337
RECTANGLE,17.64310509,11.46909033
RECTANGLE,42.85803456,31.42822733
RECTANGLE,46.78771937,13.02173078
CIRCLE,14.61744135,10.6014034
CIRCLE,11.19542609,35.2483904
RECTANGLE,26.14379724,9.841506093
RECTANGLE,19.45023313,5.189832295
RECTANGLE,14.94174767,32.03580469
RECTANGLE,33.6221038,19.64319945
CIRCLE,17.49695104,44.15514013
RECTANGLE,17.21583951,28.9404496
CIRCLE,3.627856939,24.74237429
RECTANGLE,14.17770636,39.6019029
RECTANGLE,9.961625947,27.24862196
CIRCLE,48.21761116,7.935231257
RECTANGLE,18.04201481,37.53756888
RECTANGLE,44.2046378,9.150183612
RECTANGLE,35.07702718,16.37819438
CIRCLE,35.89376911,29.05938903
RECTANGLE,47.83414735,30.24621406
RECTANGLE,36.74159293,37.93550988
RECTANGLE,32.6909733,36.25454377
RECTANGLE,13.06880294,18.59510087
CIRCLE,17.3490534,49.53311027
RECTANGLE,11.32733212,33.27944719
RECTANGLE,2.218747135,33.87831168
RECTANGLE,3.729891722,26.40272456
RECTANGLE,11.98291461,18.99244611
RECTANGLE,28.99976671,22.73777492
RECTANGLE,10.34725633,10.13341851
RECTANGLE,17.49865135,43.1098208
CIRCLE,23.4851099,18.49503276
RECTANGLE,2.490353846,22.16842076
RECTANGLE,30.18451198,3.138198695
RECTANGLE,31.7981833,25.30799435
CIRCLE,39.20535056,27.79334128
CIRCLE,6.613809348,24.30720533
RECTANGLE,36.85440942,48.35434803
RECTANGLE,36.71544393,3.757543924
RECTANGLE,50.28612057,9.384355796
CIRCLE,13.85312262,32.85139635
CIRCLE,34.53683673,40.45368402
RECTANGLE,17.55892031,49.59992571
RECTANGLE,3.800438211,5.630243795
RECTANGLE,30.13990072,17.05108116
CIRCLE,39.95308323,21.94271749
RECTANGLE,50.11162144,23.57803078
CIRCLE,23.83491925,25.1368333
CIRCLE,5.83000633,11.8083488
CIRCLE,47.29656159,23.54504112
RECTANGLE,33.579382,33.26426717
RECTANGLE,26.5181599,43.3899034
RECTANGLE,46.87452335,38.28428372
CIRCLE,49.60885281,31.34152094
CIRCLE,36.23447766,23.29647085
CIRCLE,3.99443404,42.64928995
RECTANGLE,1.186026793,20.01377211
CIRCLE,41.60104716,5.668315912
CIRCLE,28.7545537,23.62161014
RECTANGLE,2.342695275,16.10080012
CIRCLE,45.200167,19.52812199
RECTANGLE,28.9204161,26.77269161
RECTANGLE,30.2568638,30.7473182
CIRCLE,18.44089921,11.26594279
CIRCLE,45.63256551,20.48549821
CIRCLE,18.8623816,42.22666045
RECTANGLE,42.02782648,47.00122354
RECTANGLE,40.77562913,37.66947233
CIRCLE,21.43102975,30.30916224
CIRCLE,17.52780388,41.09842792
RECTANGLE,43.9478895,2.79811156
RECTANGLE,9.197047797,13.76473559
RECTANGLE,30.92306597,28.33353291
RECTANGLE,8.425583596,29.88165347
CIRCLE,28.61170602,36.91487737
RECTANGLE,18.61914823,28.11684636
CIRCLE,9.158722929,34.45805333
RECTANGLE,37.52057279,35.18252337
RECTANGLE,48.14362907,9.773310379
RECTANGLE,41.66532384,39.84366008
CIRCLE,30.44873234,23.30887803
CIRCLE,29.72680401,8.164634458
RECTANGLE,48.70851041,24.7306732
CIRCLE,45.25925101,43.31456638
RECTANGLE,21.09797183,8.908361155
RECTANGLE,11.84602003,5.751694383
CIRCLE,17.71782208,32.37811455
RECTANGLE,26.16108135,22.10709149
CIRCLE,47.33423811,24.85236626
RECTANGLE,16.95153139,23.58802898
CIRCLE,18.73107792,42.84687189
RECTANGLE,40.44894781,17.22131702
CIRCLE,3.432324011,24.99538839
RECTANGLE,45.21737602,5.756908371
CIRCLE,39.05257929,21.12230226
RECTANGLE,1.945785742,34.55210937
RECTANGLE,25.03342589,29.64348361
RECTANGLE,6.192792541,6.256678715
RECTANGLE,25.02346518,40.36571992
CIRCLE,24.59146266,16.61915653
RECTANGLE,2.659844405,42.25501004
CIRCLE,17.52201355,27.2347112
CIRCLE,30.00908208,18.2440472
RECTANGLE,33.76022284,3.554830486
CIRCLE,20.42501271,11.64919574
RECTANGLE,35.10935841,8.979165642
RECTANGLE,50.08165601,11.26728048
CIRCLE,21.52344064,8.349844249
RECTANGLE,44.93882549,14.72249652
RECTANGLE,39.72965047,46.66855636
CIRCLE,22.3982895,42.1337582
RECTANGLE,20.85769471,31.35673678
CIRCLE,39.40829168,34.67278571
RECTANGLE,5.083942017,8.879144667
CIRCLE,11.27425928,35.08325949
RECTANGLE,23.79814411,39.05116374
CIRCLE,27.933488,9.731343642
CIRCLE,22.30055026,32.85013133
CIRCLE,6.951636615,34.25789683
CIRCLE,18.53722761,32.05100118
CIRCLE,34.99883467,27.40267092
RECTANGLE,5.881408469,21.5066697
RECTANGLE,12.06321439,30.07083475
CIRCLE,20.46866413,27.39326031
RECTANGLE,25.15968174,39.21210201
CIRCLE,6.093728114,17.24068782
CIRCLE,40.79174413,18.58281224
RECTANGLE,22.1767756,30.06881739
RECTANGLE,17.92419808,20.96124127
CIRCLE,2.806973995,27.44952291
CIRCLE,5.724493942,18.88648309
RECTANGLE,37.37111703,18.81495927
RECTANGLE,2.830591924,3.491203674
RECTANGLE,5.775151849,26.83236932
CIRCLE,17.40311339,23.49856802
RECTANGLE,13.7664199,21.16572832
RECTANGLE,29.71962216,48.95367652
CIRCLE,36.36440814,11.44454043
RECTANGLE,21.56881036,6.759810684
CIRCLE,39.90784955,2.760099393
RECTANGLE,49.20244112,47.58978814
RECTANGLE,15.72594537,29.50953723
CIRCLE,49.10283862,16.24276625
RECTANGLE,20.94157293,45.90795179
CIRCLE,28.32373715,10.01678625
RECTANGLE,34.41424211,13.988942
RECTANGLE,3.662311463,22.16737754
RECTANGLE,48.33064326,42.41386198
CIRCLE,16.42019441,30.02253686
RECTANGLE,28.45059374,41.91010391
RECTANGLE,12.01130301,49.82438367
CIRCLE,38.51618768,25.65871081
RECTANGLE,36.17426596,42.86782834
CIRCLE,36.83196464,45.45165926
RECTANGLE,12.04728971,20.00652895
CIRCLE,15.52391773,16.93909497
RECTANGLE,24.86325805,4.096492958
RECTANGLE,15.48514396,49.78685186
RECTANGLE,3.522882471,22.44759165
RECTANGLE,12.51594948,11.06456191
RECTANGLE,50.80372549,13.85333964
RECTANGLE,32.66622921,12.68466653
RECTANGLE,36.46288487,47.26922113
RECTANGLE,17.28793094,26.21264537
CIRCLE,29.99118422,11.70989676
RECTANGLE,20.80540896,40.86877455
RECTANGLE,12.27665392,49.43558899
CIRCLE,36.71148948,43.04172205
CIRCLE,17.93513113,16.99796975
RECTANGLE,9.797059977,8.134300508
CIRCLE,22.5657839,21.21585224
CIRCLE,5.121985055,8.061681536
CIRCLE,1.689378228,39.65101113
CIRCLE,16.73516877,50.22239141
CIRCLE,50.62709273,47.65442898
CIRCLE,11.65158197,26.2623988
CIRCLE,17.07770069,36.55330082
CIRCLE,17.09404969,11.45260039
CIRCLE,10.65092774,20.04908768
CIRCLE,21.50762792,18.00002892
CIRCLE,16.11479625,38.39694551
RECTANGLE,22.3543808,18.11308544
CIRCLE,49.61477844,32.43684588
CIRCLE,16.19635007,15.1411132
RECTANGLE,9.622556321,22.046681
RECTANGLE,39.07456226,3.608623478
CIRCLE,36.8722101,36.08768852
CIRCLE,27.6918592,21.46449197
RECTANGLE,10.04165138,3.412493478
CIRCLE,34.40737247,10.36642672
CIRCLE,16.43709924,27.00608676
CIRCLE,41.55046787,12.32103547
CIRCLE,49.43842733,25.83005056
CIRCLE,33.06194369,43.49978413
RECTANGLE,46.96318685,41.44034235
RECTANGLE,43.97032632,48.55118509
RECTANGLE,47.70711544,18.94894972
RECTANGLE,20.7110526,1.229502901
CIRCLE,4.418949921,34.3997347
RECTANGLE,37.79636203,29.66030753
CIRCLE,5.967353934,3.128770521
CIRCLE,28.84371537,7.063175015
CIRCLE,22.4577729,16.17948838
CIRCLE,2.470537683,11.25186081
CIRCLE,50.15702321,14.34294801
RECTANGLE,26.06310889,18.73224462
CIRCLE,45.48344112,21.89354248
RECTANGLE,22.92741953,11.71837313
RECTANGLE,49.82039195,24.59045211
CIRCLE,40.82978611,38.88689746
RECTANGLE,19.41094754,39.01514716
RECTANGLE,12.43505821,33.19023518
RECTANGLE,37.09157459,32.81528297
CIRCLE,40.65021745,2.548755612
CIRCLE,45.12260065,17.92525684
RECTANGLE,4.381185149,21.7423052
CIRCLE,50.87331096,1.333779765
RECTANGLE,42.71064578,16.3213898
CIRCLE,19.61946061,40.4687483
RECTANGLE,38.00471474,41.85832155
CIRCLE,31.21103923,12.76974025
RECTANGLE,30.95624062,24.35864148
RECTANGLE,39.86807349,21.51844591
RECTANGLE,13.07256808,40.15313557
RECTANGLE,38.86230385,22.49734774
RECTANGLE,4.615577786,26.09075584
CIRCLE,44.3425293,18.54695758
RECTANGLE,38.50180016,23.35275184
RECTANGLE,25.06145603,31.59192387
CIRCLE,33.17042947,20.70833495
RECTANGLE,17.26182714,24.20632977
CIRCLE,49.92704502,25.53218129
RECTANGLE,26.47968461,5.288479729
CIRCLE,42.77085748,3.404092129
RECTANGLE,30.52254915,16.9155065
RECTANGLE,21.2132747,39.61110995
RECTANGLE,10.3803419,11.9480883
RECTANGLE,9.095631658,38.37242727
RECTANGLE,48.32685649,44.45560897
CIRCLE,44.91386273,38.1073739
CIRCLE,44.96959675,7.532064314
RECTANGLE,31.6579531,33.56681452
RECTANGLE,19.50578969,15.57302132
CIRCLE,6.673970414,8.148256411
CIRCLE,19.94239017,40.58396088
CIRCLE,14.55649129,42.21499455
RECTANGLE,32.53788431,24.59029181
RECTANGLE,28.57923842,25.7395869
CIRCLE,42.22370995,2.719375006
RECTANGLE,28.67173428,16.09199029
CIRCLE,8.263101406,34.0248477
CIRCLE,6.449793612,44.29265988
RECTANGLE,31.90517521,49.6235721
RECTANGLE,30.30765349,35.55092583
RECTANGLE,5.292065038,40.2155202
RECTANGLE,16.07956796,22.4089639
CIRCLE,43.37692888,17.55690756
RECTANGLE,11.27867334,41.31166361
CIRCLE,13.11061992,46.95688238
RECTANGLE,13.42092897,15.92272146
CIRCLE,36.65485494,10.36808511
CIRCLE,5.441965311,43.00725132
RECTANGLE,7.879690079,22.14140026
RECTANGLE,3.714625165,9.201246443
RECTANGLE,23.90309321,32.0152011
RECTANGLE,26.67504371,29.48818427
RECTANGLE,45.93046437,12.4093982
RECTANGLE,4.565041586,10.70310583
RECTANGLE,16.15187809,39.59462332
CIRCLE,13.29868072,5.884472988
CIRCLE,19.95488525,40.80683235
CIRCLE,27.96076734,37.79410407
CIRCLE,45.21068159,41.87766764
RECTANGLE,3.945129831,32.42553359
CIRCLE,2.891447968,12.45087687
CIRCLE,6.240479217,15.82106959
RECTANGLE,35.77667961,18.35509662
RECTANGLE,19.87166487,40.01788653
CIRCLE,4.506320978,3.203331608
RECTANGLE,37.00413649,16.44346094
CIRCLE,2.738514978,33.78942325
RECTANGLE,28.71942816,47.58065866
RECTANGLE,15.66977299,6.351829929
RECTANGLE,21.96947993,10.22278468
CIRCLE,48.67539125,23.2750323
RECTANGLE,14.7175942,6.138916052
RECTANGLE,15.3279123,12.29886723
RECTANGLE,24.77386144,8.469822628
CIRCLE,36.55145951,22.80611199
RECTANGLE,30.33284702,44.67479268
CIRCLE,15.16974021,46.25863482
CIRCLE,22.72136729,19.34967299
CIRCLE,12.60553966,20.35240096
CIRCLE,4.364161862,42.73644012
RECTANGLE,16.98951901,38.96167968
RECTANGLE,27.47526617,43.24460606
RECTANGLE,4.436130247,2.442739699
CIRCLE,31.48291246,4.804787371
CIRCLE,7.744448029,5.367357
CIRCLE,49.69576203,32.37473087
RECTANGLE,19.28175205,21.25644621
RECTANGLE,18.21827964,11.41811715
RECTANGLE,17.30765351,6.384116679
CIRCLE,32.62306712,39.67646891
CIRCLE,17.49659138,7.22249381
CIRCLE,10.38797439,22.0544441
CIRCLE,13.91649778,18.59758193
RECTANGLE,29.60577994,31.93885524
RECTANGLE,36.22145918,2.126510259
CIRCLE,26.97428083,4.771717739
CIRCLE,12.31618355,37.0064574
RECTANGLE,50.57457962,42.19763396
CIRCLE,38.25006484,37.72557976
RECTANGLE,25.44540248,17.60583249
CIRCLE,19.59869471,35.76623976
CIRCLE,2.461235672,36.38717812
CIRCLE,11.09059838,34.87086627
RECTANGLE,23.52212473,16.72644976
CIRCLE,43.73702999,11.94074292
CIRCLE,48.56292075,19.2502196
RECTANGLE,41.22262867,48.13804492
RECTANGLE,2.389794793,16.35063014
CIRCLE,39.81475594,37.26143694
RECTANGLE,11.85184693,4.505389373
CIRCLE,38.54931319,30.96554351
CIRCLE,16.35560063,25.41428804
CIRCLE,18.95087593,42.89459931
CIRCLE,47.2302095,24.27256907
CIRCLE,36.04492149,46.3006049
RECTANGLE,33.95118007,36.00144308
CIRCLE,44.92000656,12.2162806
CIRCLE,7.7304387,2.756064203
CIRCLE,39.59766425,47.75315338
RECTANGLE,35.48052748,38.53130056
CIRCLE,43.46786779,6.595074377
CIRCLE,29.66077374,19.18557607
RECTANGLE,3.04784648,6.2574783
RECTANGLE,42.01322006,38.7031332
RECTANGLE,49.32208871,49.18271118
CIRCLE,11.69614183,35.01499743
CIRCLE,3.421324039,7.241725381
CIRCLE,50.82295823,1.198980027
RECTANGLE,15.89831884,41.71245669
CIRCLE,12.91435215,10.37901439
RECTANGLE,41.35827472,43.30520673
RECTANGLE,2.27141136,45.14415398
CIRCLE,12.70166179,39.30532651
RECTANGLE,44.77760212,34.8075246
CIRCLE,41.73728593,27.40352385
CIRCLE,3.137385114,16.32556819
RECTANGLE,35.42341068,8.284110439
CIRCLE,32.05929645,47.1978654
CIRCLE,29.49474584,1.541490628
RECTANGLE,31.3912919,11.16786937
RECTANGLE,3.73310594,41.99521182
RECTANGLE,17.71617923,20.04485523
CIRCLE,5.639561534,15.97388651
CIRCLE,47.41494213,27.46738705
RECTANGLE,21.76589714,9.638298579
CIRCLE,36.70577512,32.92864655
RECTANGLE,48.46317395,3.914009642
RECTANGLE,36.66664015,16.88388986
RECTANGLE,26.30522563,13.10376789
RECTANGLE,33.74915022,10.26039573
CIRCLE,14.9448931,26.75004828
CIRCLE,8.791603942,14.19016505
CIRCLE,47.66080984,26.8180173
RECTANGLE,50.03897679,48.28573848
CIRCLE,17.35254866,14.76925811
RECTANGLE,28.177682,18.27939546
CIRCLE,8.24195274,45.59653922
RECTANGLE,3.892915534,6.346083012
RECTANGLE,50.03844601,28.38996605
CIRCLE,50.95639548,49.93036491
RECTANGLE,33.82615577,15.50481658
RECTANGLE,40.35231135,37.39771614
CIRCLE,41.43064064,14.90136879
CIRCLE,43.44929029,11.33046474
CIRCLE,2.523049018,22.72704107
CIRCLE,24.72619843,32.78871229
RECTANGLE,6.219519364,35.71115481
RECTANGLE,7.059592711,22.3565154
RECTANGLE,6.433627707,15.44263349
CIRCLE,5.080618868,6.293671797
CIRCLE,22.73970153,39.10094051
CIRCLE,34.60919064,8.613404825
CIRCLE,1.004810303,33.71058724
RECTANGLE,18.67325134,42.40625837
RECTANGLE,10.5472455,3.489508266
CIRCLE,23.12092065,16.23053288
CIRCLE,17.07930138,22.36161841
RECTANGLE,17.33336298,33.88955024
RECTANGLE,33.19216988,26.20386971
CIRCLE,18.04616503,28.41607712
RECTANGLE,10.64076938,1.898123433
RECTANGLE,36.78705569,33.58421203
CIRCLE,1.186294233,32.75813092
RECTANGLE,13.93776573,8.769057128
CIRCLE,25.25433958,22.4019627
CIRCLE,34.92784382,45.4744692
RECTANGLE,50.16637512,31.64017624
CIRCLE,36.56825056,46.34922691
RECTANGLE,42.20239678,25.45004576
CIRCLE,24.03252859,30.01190316
CIRCLE,19.2525758,39.60616429
RECTANGLE,31.49337116,27.50477178
RECTANGLE,43.31569941,39.03773049
CIRCLE,21.9223963,48.69705269
RECTANGLE,4.602234244,2.482832296
RECTANGLE,34.06094789,9.457813218
RECTANGLE,11.49980856,30.51003815
RECTANGLE,47.06972232,22.91883158
RECTANGLE,13.15894468,36.47761631
RECTANGLE,45.86504223,20.64773907
RECTANGLE,43.95683001,42.50068081
CIRCLE,32.64959295,32.05175702
RECTANGLE,41.59696206,14.99658711
RECTANGLE,42.64542184,12.83233204
RECTANGLE,3.102466667,36.87889575
RECTANGLE,34.5370314,25.81099275
RECTANGLE,5.460902897,25.97019096
RECTANGLE,38.63235399,39.9467243
RECTANGLE,30.17838022,21.7040997
RECTANGLE,8.249447784,25.86519999
CIRCLE,43.50077349,24.6868037
CIRCLE,32.33670427,38.7201503
CIRCLE,46.55987816,36.188353
CIRCLE,29.83439165,41.70720676
RECTANGLE,22.20229976,7.134110591
RECTANGLE,8.785347224,36.05052431
RECTANGLE,17.75889664,18.66662947
CIRCLE,35.70262181,25.78248733
CIRCLE,15.51258076,28.84827719
RECTANGLE,23.20189576,8.136826509
RECTANGLE,5.122307155,32.5749126
CIRCLE,6.406486949,42.87544961
RECTANGLE,34.76104152,44.27095037
RECTANGLE,41.13273574,16.36929824
CIRCLE,30.22553245,25.43609221
CIRCLE,19.3636205,28.7535445
RECTANGLE,33.77570581,41.61406679
RECTANGLE,10.01837561,44.97744951
RECTANGLE,26.96147216,45.85367623
CIRCLE,45.52594937,13.0691766
CIRCLE,14.19478549,48.23246546
CIRCLE,37.21010941,15.43588896
RECTANGLE,6.324746591,43.51332165
CIRCLE,14.99400489,31.51943901
RECTANGLE,5.973573321,31.50432785
RECTANGLE,49.43199415,2.627954347
RECTANGLE,8.891247974,27.19216864
CIRCLE,26.57656335,2.263651046
RECTANGLE,48.08665306,20.21941539
CIRCLE,8.688135204,27.7671609
RECTANGLE,19.99300767,5.775991541
RECTANGLE,26.29558573,41.59871408
RECTANGLE,44.42542203,21.47513303
RECTANGLE,9.615286174,3.076461366
CIRCLE,22.58837305,37.28416577
CIRCLE,29.83647215,43.8922762
RECTANGLE,19.89092497,8.080394633
CIRCLE,33.28076276,3.225320291
CIRCLE,12.82749808,10.90243967
RECTANGLE,13.94363417,50.77371357
CIRCLE,1.682002631,1.467306269
RECTANGLE,32.42566654,38.52459765
RECTANGLE,3.313149569,37.02352596
CIRCLE,1.761373475,34.58291986
CIRCLE,50.77874942,25.11066103
RECTANGLE,23.15342579,4.879246779
RECTANGLE,39.05681746,20.29550036
RECTANGLE,17.12008005,21.07691157
CIRCLE,18.62128495,3.455246503
RECTANGLE,8.063638762,35.49882535
RECTANGLE,1.130148176,40.67801763
RECTANGLE,32.76773151,26.39424447
CIRCLE,3.98384148,31.35096451
CIRCLE,5.831245127,29.36581919
RECTANGLE,23.01168201,17.5063318
RECTANGLE,37.54671775,33.27723992
CIRCLE,35.04415774,38.9957598
RECTANGLE,12.23099475,31.46177539
RECTANGLE,44.62890992,31.56314345
CIRCLE,47.51597139,31.55203207
RECTANGLE,1.648190106,27.38637144
CIRCLE,17.60723487,39.751249
CIRCLE,29.09563355,30.15824226
RECTANGLE,36.01840852,47.86641591
RECTANGLE,12.77013396,49.27688271
CIRCLE,5.789017753,13.92356649
CIRCLE,17.14465063,40.21597512
RECTANGLE,7.693689429,39.68551849
RECTANGLE,4.167758615,10.64509816
CIRCLE,9.450502129,10.89239904
CIRCLE,44.25573915,14.37051851
RECTANGLE,41.436283,28.54527171
CIRCLE,21.23305172,17.66671699
CIRCLE,46.91668776,22.0531437
CIRCLE,45.47896468,35.06897264
RECTANGLE,27.29885241,47.56371274
RECTANGLE,2.038185385,44.197335
CIRCLE,15.41444834,37.29812403
RECTANGLE,22.95329315,1.682257616
CIRCLE,22.34094469,28.21008016
CIRCLE,35.57677991,44.76224888
CIRCLE,15.76888403,10.78959934
RECTANGLE,1.120522319,25.62382397
CIRCLE,50.42300148,1.33173529
RECTANGLE,20.20049366,38.05407641
CIRCLE,33.54498053,3.490586714
CIRCLE,44.63452241,8.476187572
CIRCLE,20.94567361,37.4388861
CIRCLE,47.25091879,35.93818715
RECTANGLE,1.634587104,27.45350066
RECTANGLE,13.96578277,28.1252617
CIRCLE,41.53445552,1.247137069
RECTANGLE,34.88678965,42.96594761
CIRCLE,19.28870407,16.86659351
CIRCLE,33.70128864,7.902506116
RECTANGLE,49.66962785,45.4778333
CIRCLE,37.10650748,1.395782038
CIRCLE,2.595082528,50.85822312
RECTANGLE,48.53968891,43.73489635
CIRCLE,38.26151469,18.9162344
CIRCLE,2.965968182,6.722035862
CIRCLE,41.40113507,3.058919951
RECTANGLE,41.9817933,14.30269584
RECTANGLE,50.17104981,13.72748861
CIRCLE,10.99171894,18.71166141
CIRCLE,37.6821632,42.92127543
RECTANGLE,42.71637328,49.20504683
CIRCLE,16.67566193,27.03043138
CIRCLE,3.789411229,42.94871299
CIRCLE,50.35489573,13.79764005
RECTANGLE,43.70127736,30.1333663
CIRCLE,14.88046527,11.7291783
RECTANGLE,47.8475738,7.886652304
CIRCLE,21.53633419,12.7756287
RECTANGLE,8.939862123,50.05256443
CIRCLE,19.07476839,41.60255217
CIRCLE,43.53669841,12.40846925
CIRCLE,9.24792337,47.27145134
CIRCLE,42.95272799,5.39006955
CIRCLE,21.03389138,15.6513081
CIRCLE,10.30363501,18.89461301
CIRCLE,1.565016235,43.38104119
RECTANGLE,47.9447773,46.2326637
CIRCLE,44.26629526,26.70316973
RECTANGLE,22.06130358,16.79873924
CIRCLE,37.21167066,30.98900758
CIRCLE,43.667578,9.531137377
CIRCLE,27.20603241,19.27569467
RECTANGLE,17.7737138,31.73126093
CIRCLE,7.600744231,30.63539146
CIRCLE,24.97703991,10.3127482
RECTANGLE,50.35049586,11.69692954
RECTANGLE,12.23630134,5.050726446
RECTANGLE,15.31930828,17.14024343
CIRCLE,32.08641143,15.9015039
CIRCLE,32.3434926,7.483896449
CIRCLE,32.05157363,18.9629976
CIRCLE,14.05937555,34.98600431
RECTANGLE,8.514574826,28.14624034
CIRCLE,20.00362086,20.97888019
CIRCLE,1.800069875,42.12824067
CIRCLE,4.993932239,40.45770532
CIRCLE,21.72966703,48.65653504
CIRCLE,47.29797,42.24353654
RECTANGLE,5.406632092,20.77574062
CIRCLE,14.59829262,45.54097681
RECTANGLE,21.48800875,2.046409746
CIRCLE,38.26112143,16.21080342
CIRCLE,47.70199189,40.32651479
RECTANGLE,28.91675948,38.57787424
CIRCLE,10.86834052,42.18586036
CIRCLE,28.85946754,11.09463471
RECTANGLE,41.1796645,32.52374907
RECTANGLE,9.274602707,6.680510574
CIRCLE,5.001380342,16.46019893
CIRCLE,32.80084817,1.0575384
CIRCLE,42.94816085,3.071040305
RECTANGLE,14.43533851,34.90250292
RECTANGLE,2.494686955,13.03719624
CIRCLE,26.28948865,38.13593289
RECTANGLE,16.8785076,4.778454339
CIRCLE,4.203342345,7.168236728
CIRCLE,44.55283786,16.14205359
CIRCLE,26.72626059,38.4233129
RECTANGLE,45.94708297,31.2163949
RECTANGLE,49.47174913,33.95993458
RECTANGLE,36.79292338,44.34017514
CIRCLE,40.35424725,7.511226775
CIRCLE,19.77376206,5.877285113
CIRCLE,23.71568493,31.76254476
CIRCLE,8.755345206,46.8277531
CIRCLE,3.849627143,30.18807014
CIRCLE,22.35537793,41.84506572
CIRCLE,50.93080377,29.26643521
CIRCLE,36.10993603,32.7301743
CIRCLE,44.85786523,49.39568945
RECTANGLE,44.99449438,46.97249786
RECTANGLE,35.01713733,25.32791013
